211,197424,198023,1, 1.0
212,198110,198349,1, 1.0
213,198413,201172,1, 1.0
214,201456,202748,-1, 1.0
215,202752,204419,1, 1.0
216,204419,204736,1, 1.0
217,204968,205948,-1, 1.0
218,205971,206252,1, 1.0
219,206256,207254,1, 1.0
220,207261,208916,1, 1.0
221,209144,210145,-1, 1.0
222,210201,210593,-1, 1.0
223,210607,213018,-1, 1.0
224,213062,214045,-1, 1.0
225,214133,214315,-1, 1.0
226,214782,215729,1, 1.0
227,215754,216641,-1, 1.0
228,216807,217889,-1, 1.0
229,218002,219096,-1, 1.0
230,219107,219748,1, 1.0
231,219760,221616,1, 1.0
232,221663,222838,1, 1.0
233,222913,223707,1, 1.0
234,223922,225178,1, 1.0
235,225168,225389,1, 1.0
236,225590,225772,-1, 1.0
237,225809,226150,-1, 1.0
238,226153,227169,1, 1.0
239,227169,227666,1, 1.0
240,227987,228280,-1, 1.0
241,228281,229006,1, 1.0
242,229639,230163,-1, 1.0
243,230206,233103,-1, 1.0
244,233270,233893,1, 1.0
245,234019,234648,-1, 1.0
246,234650,236008,1, 1.0
247,236138,236683,-1, 1.0
248,236686,237324,1, 1.0
249,237326,237919,1, 1.0
250,237925,238500,1, 1.0
251,238705,239439,-1, 1.0
252,239494,240465,-1, 1.0
253,240466,240903,-1, 1.0
254,240884,241141,1, 1.0
255,241142,241753,1, 1.0
256,241941,242141,1, 1.0
257,242221,242373,-1, 1.0
258,242645,244681,-1, 1.0
259,244685,245305,1, 1.0
260,245302,246711,1, 1.0
261,246725,248026,1, 1.0
262,247995,249266,1, 1.0
263,249507,249758,-1, 1.0
264,249768,250049,-1, 1.0
265,250057,251637,1, 1.0
266,251711,252457,-1, 1.0
267,252632,254092,-1, 1.0
268,254182,255378,-1, 1.0
269,255473,256033,-1, 1.0
270,256035,257588,1, 1.0
271,257622,258239,-1, 1.0
272,258236,258619,1, 1.0
273,258843,259979,-1, 1.0
274,259957,260697,1, 1.0
275,260796,261914,-1, 1.0
276,261948,262088,-1, 1.0
277,262103,263107,1, 1.0
278,263158,264426,1, 1.0
279,264658,265218,-1, 1.0
280,265222,266070,-1, 1.0
281,266079,267497,1, 1.0
282,267567,269027,-1, 1.0
283,269024,269599,-1, 1.0
284,269602,271125,1, 1.0
285,271159,271764,1, 1.0
286,271785,272648,1, 1.0
287,272692,273267,-1, 1.0
288,273321,274526,-1, 1.0
289,274511,275947,1, 1.0
290,275944,276507,1, 1.0
291,276559,277122,1, 1.0
292,277177,279333,-1, 1.0
293,279339,280184,1, 1.0
294,280190,281008,1, 1.0
295,281101,282486,-1, 1.0
296,282495,283025,1, 1.0
297,283025,283759,1, 1.0
298,283764,284126,1, 1.0
299,284199,284627,-1, 1.0
300,284637,285650,-1, 1.0
301,285783,286031,-1, 1.0
302,286034,286177,-1, 1.0
303,286318,286512,-1, 1.0
304,286546,287445,1, 1.0
305,287455,289623,-1, 1.0
306,289627,290874,1, 1.0
307,290882,293290,1, 1.0
308,293329,293529,1, 1.0
309,293710,294237,-1, 1.0
310,294221,294772,1, 1.0
311,294747,294926,1, 1.0
312,295042,295677,1, 1.0
313,295903,296322,-1, 1.0
314,296547,297776,1, 1.0
315,297783,299024,1, 1.0
316,299159,300250,1, 1.0
317,300358,300837,1, 1.0
318,301064,302587,1, 1.0
319,302812,303174,-1, 1.0
320,303280,303432,-1, 1.0
321,303445,304314,-1, 1.0
322,304335,304919,-1, 1.0
323,304916,305092,-1, 1.0
324,305233,305550,1, 1.0
325,305556,306371,1, 1.0
326,306489,307151,1, 1.0
327,307152,308411,1, 1.0
328,308446,309681,1, 1.0
329,309806,310462,-1, 1.0
330,310505,310987,-1, 1.0
331,310994,312430,1, 1.0
332,318175,319053,1, 1.0
333,319058,319267,1, 1.0
334,319348,320109,1, 1.0
335,320182,321573,1, 1.0
336,321681,322274,-1, 1.0
337,322362,323249,-1, 1.0
338,323345,323599,1, 1.0
339,323821,323955,1, 1.0
340,324090,324233,1, 1.0
341,324602,325036,-1, 1.0
342,325033,325542,1, 1.0
343,325698,325838,-1, 1.0
344,326126,326434,1, 1.0
345,326727,326924,-1, 1.0
346,327021,327320,-1, 1.0
347,327659,329188,1, 1.0
348,329222,329332,1, 1.0
349,329486,329986,-1, 1.0
350,329991,330206,1, 1.0
351,330305,330625,-1, 1.0
352,330635,331042,1, 1.0
353,331032,331322,1, 1.0
354,331771,332010,-1, 1.0
355,332029,332190,1, 1.0
356,332317,332766,-1, 1.0
357,332838,333110,-1, 1.0
358,333117,333461,1, 1.0
359,333466,333570,1, 1.0
360,333688,333927,1, 1.0
361,334132,334548,-1, 1.0
362,334655,334903,-1, 1.0
363,335047,335214,1, 1.0
364,335406,335666,-1, 1.0
365,335687,336565,1, 1.0
366,336639,337472,1, 1.0
367,337578,338342,-1, 1.0
368,338404,338556,1, 1.0
369,339039,339380,-1, 1.0
370,339448,339549,-1, 1.0
371,339593,339781,-1, 1.0
372,340199,341272,-1, 1.0
373,341305,341478,1, 1.0
374,341600,342223,-1, 1.0
375,342256,343044,-1, 1.0
376,343111,343296,1, 1.0
377,343484,343627,-1, 1.0
378,343848,343952,-1, 1.0
379,344032,344496,-1, 1.0
380,344518,344904,-1, 1.0
381,344969,345265,-1, 1.0
382,345420,345821,-1, 1.0
383,346954,347136,1, 1.0
384,347296,347616,-1, 1.0
385,347668,348045,1, 1.0
386,348223,348627,-1, 1.0
387,348632,348781,-1, 1.0
388,348968,349357,-1, 1.0
389,349383,349691,1, 1.0
390,350589,350732,1, 1.0
391,350803,350988,1, 1.0
392,351016,351174,1, 1.0
393,351526,351660,1, 1.0
394,351742,351846,1, 1.0
395,351856,352020,1, 1.0
396,352201,352527,-1, 1.0
397,352975,354660,-1, 1.0
398,354691,355473,-1, 1.0
399,355490,356344,-1, 1.0
400,356377,356820,-1, 1.0
401,356905,357096,1, 1.0
402,357196,357519,-1, 1.0
403,357535,357903,1, 1.0
404,357904,358167,1, 1.0
405,358218,358490,1, 1.0
406,358796,358942,1, 1.0
407,358942,359055,1, 1.0
408,359056,359211,1, 1.0
409,359300,359485,1, 1.0
410,359690,359971,1, 1.0
411,360019,360486,1, 1.0
412,360659,360871,-1, 1.0
413,360886,361050,1, 1.0
414,361091,361597,1, 1.0
415,361683,361853,-1, 1.0
416,361951,362733,1, 1.0
417,363007,365496,1, 1.0
418,365498,366988,1, 1.0
419,366972,367616,1, 1.0
420,367786,367983,-1, 1.0
421,368002,368220,1, 1.0
422,368613,369053,-1, 1.0
423,369054,369662,-1, 1.0
424,369683,370438,-1, 1.0
425,370438,370920,-1, 1.0
426,370993,372369,-1, 1.0
427,372369,373283,-1, 1.0
428,373301,373567,-1, 1.0
429,373571,374209,-1, 1.0
430,374367,374942,-1, 1.0
431,374950,375756,-1, 1.0
432,375753,376919,1, 1.0
433,377005,377784,1, 1.0
434,377785,378444,1, 1.0
435,378453,379037,1, 1.0
436,379082,379726,-1, 1.0
437,379757,381682,-1, 1.0
438,381740,382186,-1, 1.0
439,382301,382612,1, 1.0
440,382776,382919,1, 1.0
441,382974,383168,-1, 1.0
442,383670,385037,-1, 1.0
443,385044,386168,-1, 1.0
444,386171,387157,1, 1.0
445,387242,388711,1, 1.0
446,388715,389878,1, 1.0
447,389953,390561,1, 1.0
448,390898,391200,-1, 1.0
449,391211,392746,-1, 1.0
450,392828,393532,-1, 1.0
451,393515,394696,1, 1.0
452,394729,395523,1, 1.0
453,396030,396290,-1, 1.0
454,396312,396557,1, 1.0
455,396629,398122,-1, 1.0
456,398179,399987,-1, 1.0
457,400070,400903,-1, 1.0
458,400923,401594,1, 1.0
459,401765,401968,-1, 1.0
460,402171,402563,-1, 1.0
461,402566,402802,-1, 1.0
462,402934,404424,-1, 1.0
463,404925,406238,-1, 1.0
464,406258,408021,1, 1.0
465,408023,408970,1, 1.0
466,408980,409210,1, 1.0
467,409270,410037,-1, 1.0
468,410074,410775,-1, 1.0
469,410784,411218,1, 1.0
470,411342,412091,-1, 1.0
471,412094,412780,1, 1.0
472,412795,414315,1, 1.0
473,414484,417096,-1, 1.0
474,417099,417683,-1, 1.0
475,417706,418344,-1, 1.0
476,418359,419516,-1, 1.0
477,419517,420509,-1, 1.0
478,420504,421649,1, 1.0
479,421761,422420,-1, 1.0
480,422426,422779,1, 1.0
481,422877,423479,1, 1.0
482,423492,425117,1, 1.0
483,425114,425917,1, 1.0
484,426170,427105,-1, 1.0
485,427102,428100,-1, 1.0
486,428137,429153,-1, 1.0
487,429207,430031,-1, 1.0
488,430039,430551,-1, 1.0
489,430556,432301,1, 1.0
490,432435,432614,-1, 1.0
491,432615,433364,1, 1.0
492,433458,434129,-1, 1.0
493,434126,434998,1, 1.0
494,435011,435898,1, 1.0
495,436020,437618,-1, 1.0
496,437615,438106,1, 1.0
497,438164,438919,1, 1.0
498,438912,439805,1, 1.0
499,439817,440797,1, 1.0
500,440775,441311,1, 1.0
501,441435,441752,-1, 1.0
502,441721,442479,1, 1.0
503,442563,442823,1, 1.0
504,442853,444577,1, 1.0
505,444628,445182,-1, 1.0
506,445200,445334,1, 1.0
507,445365,445919,1, 1.0
508,445994,447064,-1, 1.0
509,447070,447252,-1, 1.0
510,447410,448609,-1, 1.0
511,448610,450046,1, 1.0
512,450293,450481,1, 1.0
513,450648,451130,1, 1.0
514,451145,451453,1, 1.0
515,451489,452382,-1, 1.0
516,452379,453092,1, 1.0
517,453269,454378,-1, 1.0
518,454404,454916,-1, 1.0
519,454984,455481,-1, 1.0
520,455506,455709,-1, 1.0
521,455827,456633,-1, 1.0
522,456638,457939,1, 1.0
523,458167,459012,1, 1.0
524,459085,459381,-1, 1.0
525,459427,460026,-1, 1.0
526,460093,461316,-1, 1.0
527,461325,462269,-1, 1.0
528,462266,463861,1, 1.0
529,463824,464918,1, 1.0
530,464964,465254,1, 1.0
531,465261,465746,1, 1.0
532,465856,467361,-1, 1.0
533,467424,468011,-1, 1.0
534,468018,468968,1, 1.0
535,469063,470253,1, 1.0
536,470585,472858,-1, 1.0
537,472859,473965,1, 1.0
538,473968,474822,1, 1.0
539,474834,475364,1, 1.0
540,475395,475577,-1, 1.0
541,475580,476029,1, 1.0
542,476059,476868,-1, 1.0
543,476865,477191,-1, 1.0
544,477171,478187,1, 1.0
545,478206,479516,1, 1.0
546,479598,480035,1, 1.0
547,480062,481864,1, 1.0
548,482041,482391,-1, 1.0
549,482478,482732,-1, 1.0
550,482722,483270,-1, 1.0
551,483260,483628,-1, 1.0
552,483658,484344,-1, 1.0
553,484307,485521,1, 1.0
554,485563,486891,1, 1.0
555,487009,488367,-1, 1.0
556,488453,488884,-1, 1.0
557,488884,490635,-1, 1.0
558,490726,491727,-1, 1.0
559,491753,492886,1, 1.0
560,492883,493431,1, 1.0
561,493460,494164,1, 1.0
562,494294,494989,1, 1.0
563,495020,496189,1, 1.0
564,496255,497430,-1, 1.0
565,497565,499328,-1, 1.0
566,499386,499739,-1, 1.0
567,499746,500528,1, 1.0
568,500539,501444,1, 1.0
569,501441,502658,1, 1.0
570,502722,503519,-1, 1.0
571,503631,504347,-1, 1.0
572,504457,505497,-1, 1.0
573,505501,506508,-1, 1.0
574,506510,507217,-1, 1.0
575,507372,508112,-1, 1.0
576,508109,508771,1, 1.0
577,508827,510053,-1, 1.0
578,510061,510768,1, 1.0
579,510866,510970,-1, 1.0
580,511060,511407,-1, 1.0
581,511465,512469,-1, 1.0
582,512474,513361,1, 1.0
583,513553,515133,1, 1.0
584,515137,516393,1, 1.0
585,516550,516918,1, 1.0
586,517017,517787,-1, 1.0
587,517796,518383,1, 1.0
588,518710,519021,-1, 1.0
589,519087,520502,-1, 1.0
590,520592,520933,-1, 1.0
591,521024,523321,-1, 1.0
592,523329,524858,-1, 1.0
593,524862,525128,-1, 1.0
594,525134,525382,-1, 1.0
595,525483,525722,-1, 1.0
596,525728,525955,1, 1.0
597,526041,526433,1, 1.0
598,526458,527198,1, 1.0
599,527242,527889,-1, 1.0
600,527894,529690,-1, 1.0
601,529690,530220,-1, 1.0
602,530222,530905,1, 1.0
603,530911,531519,1, 1.0
604,531716,533107,-1, 1.0
605,533102,534340,1, 1.0
606,534377,535756,-1, 1.0
607,535762,536841,1, 1.0
608,536949,537998,-1, 1.0
609,538345,538578,-1, 1.0
610,538582,538902,-1, 1.0
611,538941,539780,-1, 1.0
612,539879,540154,1, 1.0
613,540112,540228,1, 1.0
614,540325,540597,-1, 1.0
615,540814,541134,1, 1.0
616,541131,541505,1, 1.0
617,541511,542434,1, 1.0
618,542581,543246,1, 1.0
619,543310,543774,-1, 1.0
620,543828,546410,1, 1.0
621,546477,546827,1, 1.0
622,546886,547869,1, 1.0
623,547878,548918,1, 1.0
624,549042,551306,1, 1.0
625,551361,552938,1, 1.0
626,552947,553213,1, 1.0
627,553268,553675,1, 1.0
628,553684,554127,1, 1.0
629,554192,558136,-1, 1.0
630,558100,559512,-1, 1.0
631,559522,559884,-1, 1.0
632,559890,560483,-1, 1.0
633,560476,562563,1, 1.0
634,562568,564118,1, 1.0
635,564197,565213,1, 1.0
636,565152,566189,1, 1.0
637,566199,568115,1, 1.0
638,568119,569135,1, 1.0
639,569125,569580,1, 1.0
640,569751,571076,-1, 1.0
641,571112,572014,-1, 1.0
642,572019,572783,-1, 1.0
643,572795,573667,-1, 1.0
644,573674,574840,-1, 1.0
645,574845,575183,1, 1.0
646,575229,575813,1, 1.0
647,575865,577631,-1, 1.0
648,577662,578519,-1, 1.0
649,578565,580016,-1, 1.0
650,580028,581398,-1, 1.0
651,581401,582750,1, 1.0
652,582791,583696,1, 1.0
653,583693,585009,1, 1.0
654,585243,585866,-1, 1.0
655,585912,586724,-1, 1.0
656,586724,587812,-1, 1.0
657,587809,588603,-1, 1.0
658,588631,589602,-1, 1.0
659,589700,591682,-1, 1.0
660,591679,592401,1, 1.0
661,592570,593349,-1, 1.0
662,593379,593792,1, 1.0
663,593891,595180,-1, 1.0
664,595185,595439,-1, 1.0
665,595466,595768,-1, 1.0
666,595904,596140,-1, 1.0
667,596195,596371,1, 1.0
668,596691,597749,-1, 1.0
669,597856,599229,-1, 1.0
670,599268,599525,-1, 1.0
671,599522,600181,1, 1.0
672,600256,600798,-1, 1.0
673,600795,601502,1, 1.0
674,601515,602798,1, 1.0
675,603027,604028,-1, 1.0
676,603999,605030,1, 1.0
677,605104,605661,1, 1.0
678,605813,606265,-1, 1.0
679,606272,607204,1, 1.0
680,607233,608444,1, 1.0
681,608614,610122,-1, 1.0
682,610226,610885,-1, 1.0
683,610958,612286,-1, 1.0
684,612301,613191,-1, 1.0
685,613198,614766,1, 1.0
686,614798,616075,1, 1.0
687,616123,617265,-1, 1.0
688,617617,617874,-1, 1.0
689,617861,619507,1, 1.0
690,619616,620089,-1, 1.0
691,620091,620477,1, 1.0
692,620479,620976,1, 1.0
693,621167,621544,1, 1.0
694,621735,621887,1, 1.0
695,621890,622279,1, 1.0
696,622370,622804,-1, 1.0
697,622839,623168,1, 1.0
698,623165,623761,1, 1.0
699,623818,624018,1, 1.0
700,624090,624326,-1, 1.0
701,624356,624646,-1, 1.0
702,624955,625677,-1, 1.0
703,626013,626762,-1, 1.0
704,626920,627024,1, 1.0
705,627256,627405,1, 1.0
706,628184,628378,-1, 1.0
707,628383,628640,1, 1.0
708,628726,631134,1, 1.0
709,631192,631887,-1, 1.0
710,631917,633554,-1, 1.0
711,633606,634280,-1, 1.0
712,634282,635184,1, 1.0
713,635174,635821,1, 1.0
714,635907,636350,-1, 1.0
715,636360,637133,-1, 1.0
716,637138,637881,-1, 1.0
717,637899,638543,1, 1.0
718,638594,640096,1, 1.0
719,640101,640838,1, 1.0
720,640835,641740,1, 1.0
721,641741,642922,1, 1.0
722,643157,643660,-1, 1.0
723,643694,644911,-1, 1.0
724,645013,646302,-1, 1.0
725,646299,647213,1, 1.0
726,647295,648164,-1, 1.0
727,648173,648970,1, 1.0
728,649003,650193,-1, 1.0
729,650190,651281,1, 1.0
730,651412,652602,-1, 1.0
731,652890,653243,-1, 1.0
732,653240,653377,-1, 1.0
733,654112,654294,-1, 1.0
734,654709,654840,1, 1.0
735,655057,655200,1, 1.0
736,655346,655585,1, 1.0
737,655765,655920,1, 1.0
738,655989,656198,1, 1.0
739,656275,656664,1, 1.0
740,656770,656943,1, 1.0
741,657049,657258,1, 1.0
742,657929,658111,-1, 1.0
743,658635,658889,1, 1.0
744,658894,659028,1, 1.0
745,659198,659317,1, 1.0
746,659400,659561,1, 1.0
747,659755,659961,1, 1.0
748,660182,660397,1, 1.0
749,660394,660585,1, 1.0
750,660634,660837,1, 1.0
751,660841,661104,1, 1.0
752,661208,661873,-1, 1.0
753,662186,662914,1, 1.0
754,662986,663087,1, 1.0
755,663181,663435,1, 1.0
756,663435,663662,1, 1.0
757,663762,663917,1, 1.0
758,664508,664648,1, 1.0
759,665181,665417,-1, 1.0
760,665432,665674,-1, 1.0
761,665689,665880,1, 1.0
762,665979,666290,1, 1.0
763,666574,666960,-1, 1.0
764,666960,667049,-1, 1.0
765,667052,667189,-1, 1.0
766,667306,667659,-1, 1.0
767,668058,669113,-1, 1.0
768,669385,670128,-1, 1.0
769,670125,671273,-1, 1.0
770,671290,671616,1, 1.0
771,671693,673975,1, 1.0
772,674137,675495,1, 1.0
773,675854,676825,-1, 1.0
774,676875,678101,1, 1.0
775,678132,679391,1, 1.0
776,679403,680425,1, 1.0
777,680491,680862,-1, 1.0
778,680881,681087,1, 1.0
779,681244,681411,-1, 1.0
780,681401,682411,1, 1.0
781,682455,682685,1, 1.0
782,682867,683403,-1, 1.0
783,683454,683759,-1, 1.0
784,684046,684228,1, 1.0
785,684390,684665,1, 1.0
786,685013,685351,-1, 1.0
787,685369,685602,1, 1.0
788,685879,686826,-1, 1.0
789,686833,687726,-1, 1.0
790,687728,688537,-1, 1.0
791,688767,688889,-1, 1.0
792,688929,689078,-1, 1.0
793,689268,689576,1, 1.0
794,689797,690441,1, 1.0
795,690442,692919,1, 1.0
796,692919,694556,1, 1.0
797,694553,695545,1, 1.0
798,695582,695992,1, 1.0
799,696077,696364,1, 1.0
800,696460,697776,1, 1.0
801,697920,698285,1, 1.0
802,698520,698723,-1, 1.0
803,698792,699022,-1, 1.0
804,699100,699306,-1, 1.0
805,699336,699521,1, 1.0
806,699665,699847,-1, 1.0
807,700040,700165,1, 1.0
808,700175,700525,1, 1.0
809,700574,700750,1, 1.0
810,700832,701269,1, 1.0
811,701405,701674,-1, 1.0
812,701682,701888,1, 1.0
813,701933,702211,1, 1.0
814,702343,702447,-1, 1.0
815,702603,703256,1, 1.0
816,703292,703882,-1, 1.0
817,703879,705792,1, 1.0
818,705905,706120,-1, 1.0
819,706117,707346,1, 1.0
820,707343,708593,1, 1.0
821,708637,709359,-1, 1.0
822,709359,710273,-1, 1.0
823,710270,711445,-1, 1.0
824,711460,712182,-1, 1.0
825,712205,712354,-1, 1.0
826,712410,713327,-1, 1.0
827,713478,714182,-1, 1.0
828,714227,714883,-1, 1.0
829,714889,715962,-1, 1.0
830,715992,718448,-1, 1.0
831,718507,719193,-1, 1.0
832,719197,720987,1, 1.0
833,721075,723237,-1, 1.0
834,723227,724558,1, 1.0
835,724669,725400,-1, 1.0
836,725513,727315,-1, 1.0
837,727322,727705,-1, 1.0
838,727695,728423,-1, 1.0
839,728536,729480,-1, 1.0
840,729491,730246,1, 1.0
841,730434,731435,-1, 1.0
842,731453,732754,-1, 1.0
843,732893,734188,-1, 1.0
844,734287,735705,-1, 1.0
845,735702,736430,-1, 1.0
846,736461,737009,-1, 1.0
847,736999,737385,-1, 1.0
848,737403,739082,1, 1.0
849,739106,739396,1, 1.0
850,739426,740070,1, 1.0
851,740106,740618,-1, 1.0
852,740628,741683,-1, 1.0
853,741738,741905,-1, 1.0
854,742007,742258,-1, 1.0
855,742259,742924,-1, 1.0
856,742975,744048,1, 1.0
857,744191,745294,1, 1.0
858,745294,745683,1, 1.0
859,745688,746566,1, 1.0
860,746750,747649,1, 1.0
861,747739,748812,1, 1.0
862,748841,749875,1, 1.0
863,749890,750972,1, 1.0
864,750969,751463,1, 1.0
865,751468,752004,1, 1.0
866,752038,752493,1, 1.0
867,752490,753545,1, 1.0
868,753546,754706,1, 1.0
869,754730,755272,1, 1.0
870,755287,756909,1, 1.0
871,756989,757756,1, 1.0
872,757864,758769,-1, 1.0
873,758743,759285,1, 1.0
874,759421,760032,-1, 1.0
875,760044,760232,1, 1.0
876,760257,760916,1, 1.0
877,760952,761605,1, 1.0
878,761703,762761,-1, 1.0
879,762769,762924,1, 1.0
880,763014,763562,-1, 1.0
881,763548,763838,1, 1.0
882,763846,764442,1, 1.0
883,764497,764727,1, 1.0
884,764766,765572,1, 1.0
885,765679,767001,1, 1.0
886,767367,767711,-1, 1.0
887,767739,767921,1, 1.0
888,768103,768255,-1, 1.0
889,768322,768618,1, 1.0
890,768818,768997,-1, 1.0
891,769026,769184,1, 1.0
892,769252,769620,-1, 1.0
893,769737,770102,-1, 1.0
894,770971,771333,1, 1.0
895,771463,771708,1, 1.0
896,771996,772190,1, 1.0
897,772378,772536,-1, 1.0
898,772787,772966,1, 1.0
899,773065,773193,1, 1.0
900,773224,773484,1, 1.0
901,773484,773693,1, 1.0
902,773693,773800,1, 1.0
903,774177,774335,1, 1.0
904,774319,774459,1, 1.0
